行政區,年,月,男,女,合計,年紀
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,5586,7205,12791,82歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,4768,6434,11202,83歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,3753,5783,9536,84歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,3075,4615,7690,85歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,2789,3901,6690,86歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,2148,3341,5489,87歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,1759,2729,4488,88歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,1383,2367,3750,89歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,27341,26080,53421,8歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,1104,1919,3023,90歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,984,1608,2592,91歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,884,1306,2190,92歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,695,907,1602,93歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,623,710,1333,94歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,385,606,991,95歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,252,522,774,96歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,200,307,507,97歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,172,247,419,98歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,101,140,241,99歲
新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區新莊區,1344.0,78.0,25840,24381,50221,9歲
