行政區,年,月,男,女,合計,年紀
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,2593,2756,5349,70歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,2646,2956,5602,71歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,2165,2676,4841,72歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1747,2317,4064,73歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1832,2182,4014,74歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1405,1631,3036,75歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,923,1340,2263,76歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,670,963,1633,77歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,941,1452,2393,78歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1000,1672,2672,79歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1530,1417,2947,7歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1014,1656,2670,80歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1011,1637,2648,81歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1249,1535,2784,82歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,1049,1610,2659,83歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,855,1829,2684,84歲
瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區瑞芳區,1344.0,78.0,926,1473,2399,85歲
