行政區,年,月,男,女,合計,年紀
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,301,253,554,86歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,217,215,432,87歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,122,169,291,88歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,120,128,248,89歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,174,143,317,8歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,99,143,242,90歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,54,185,239,91歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,61,106,167,92歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,89,106,195,93歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,81,114,195,94歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,65,73,138,95歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,26,58,84,96歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,15,31,46,97歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,17,29,46,98歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,9,23,32,99歲
坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區坪林區,1344.0,78.0,157,203,360,9歲
