行政區,年,月,男,女,合計,年紀
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,350,322,672,83歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,290,262,552,84歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,265,319,584,85歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,219,195,414,86歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,166,256,422,87歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,154,178,332,88歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,139,182,321,89歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,338,299,637,8歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,140,161,301,90歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,115,155,270,91歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,40,129,169,92歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,19,123,142,93歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,65,113,178,94歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,24,71,95,95歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,35,15,50,96歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,16,48,64,97歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,9,23,32,98歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,12,7,19,99歲
石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區石門區,1344.0,78.0,293,328,621,9歲
