行政區,年,月,男,女,合計,年紀
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,2405,2706,5111,78歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,2366,2678,5044,79歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,11399,10516,21915,7歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,2049,2748,4797,80歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,1884,2158,4042,81歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,1719,2156,3875,82歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,1535,2001,3536,83歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,1241,1706,2947,84歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,906,1438,2344,85歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,790,1289,2079,86歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,856,1059,1915,87歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,557,1087,1644,88歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,437,830,1267,89歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,11951,10650,22601,8歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,380,714,1094,90歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,415,669,1084,91歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,391,465,856,92歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,349,406,755,93歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,249,325,574,94歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,175,294,469,95歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,226,253,479,96歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,153,178,331,97歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,66,116,182,98歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,58,151,209,99歲
林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區林口區,1344.0,78.0,10617,10030,20647,9歲
