行政區,年,月,男,女,合計,年紀
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1337,1017,2354,61歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1340,975,2315,62歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1366,932,2298,63歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1241,934,2175,64歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1008,1001,2009,65歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,965,919,1884,66歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1081,973,2054,67歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,1100,908,2008,68歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,860,816,1676,69歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,155,203,358,6歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,922,902,1824,70歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,866,1030,1896,71歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,747,707,1454,72歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,659,795,1454,73歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,617,785,1402,74歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,453,636,1089,75歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,364,532,896,76歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,239,405,644,77歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,420,604,1024,78歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,380,576,956,79歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,219,178,397,7歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,489,582,1071,80歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,464,668,1132,81歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,501,615,1116,82歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,520,669,1189,83歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,391,617,1008,84歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,284,539,823,85歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,280,513,793,86歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,292,289,581,87歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,325,389,714,88歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,247,261,508,89歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,233,176,409,8歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,238,314,552,90歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,171,254,425,91歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,97,138,235,92歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,134,128,262,93歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,81,120,201,94歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,8,119,127,95歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,14,104,118,96歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,53,92,145,97歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,24,39,63,98歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,0,36,36,99歲
貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區貢寮區,1344.0,78.0,168,152,320,9歲
