行政區,年,月,男,女,合計,年紀
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,7181,7803,14984,75歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,5937,6417,12354,76歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,4258,4700,8958,77歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,4433,4995,9428,78歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,4231,5088,9319,79歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,13261,12551,25812,7歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,3732,4597,8329,80歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,3220,4393,7613,81歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,3090,4105,7195,82歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,2098,3481,5579,83歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,2172,3023,5195,84歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,1683,2445,4128,85歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,1335,2306,3641,86歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,1117,1907,3024,87歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,1125,1714,2839,88歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,763,1321,2084,89歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,13611,12715,26326,8歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,677,1116,1793,90歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,824,891,1715,91歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,594,905,1499,92歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,531,565,1096,93歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,396,451,847,94歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,342,278,620,95歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,283,230,513,96歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,220,158,378,97歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,94,92,186,98歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,61,117,178,99歲
土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區土城區,1344.0,78.0,12509,11755,24264,9歲
