行政區,年,月,男,女,合計,年紀
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1331,2144,3475,79歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,5249,4955,10204,7歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1543,1963,3506,80歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1416,1925,3341,81歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1370,1792,3162,82歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,1132,1715,2847,83歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,871,1274,2145,84歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,771,1188,1959,85歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,755,1248,2003,86歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,565,1054,1619,87歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,580,966,1546,88歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,556,698,1254,89歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,5468,4552,10020,8歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,321,522,843,90歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,322,424,746,91歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,181,406,587,92歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,170,315,485,93歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,166,211,377,94歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,186,139,325,95歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,92,128,220,96歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,67,104,171,97歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,39,67,106,98歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,31,70,101,99歲
鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區鶯歌區,1344.0,78.0,4863,4480,9343,9歲
