name,star,comment,class,address,latitude,longitude
新北市三芝區福德里辦公處,4.0,3,地方政府機構,新北市三芝區福 德 里 12 鄰 大 水 崛 15 號,25.2220616,121.515318
福德里,0.0,0,252新北市三芝區,沒有地址,25.2401088,121.5070235
福德里,4.0,2,,新北市三芝區,25.229358,121.511863
福德水車生態園區,4.1,452,生態園區,新北市三芝區八連溪1之3號,25.247135,121.5069619
福德宮,4.5,4,寺廟,新北市三芝區,25.2514705,121.5089393
福德茶坊,4.7,21,冰品飲料店,新北市淡水區中正路61號,25.1694876,121.4415834
興華里,0.0,0,252新北市三芝區,沒有地址,25.1966898,121.5055958
新北市三芝區興華國民小學,4.4,17,小學,新北市三芝區興華里1鄰田心子5號,25.204497,121.501346
新北市三芝區興華里辦事處,1.0,1,地方政府機構,新北市三芝區45之2號,25.2046645,121.5015347
新北勢三芝區興華里楓子林8鄰35號,0.0,0,住宅樓宇,新北市三芝區35號,25.210572,121.500888
葉新興商店,5.0,1,商店,新北市三芝區育英街,25.2581437,121.5013222
Milu義調柴飲品店/早午餐,4.7,41,冰品飲料店,新北市泰山區楓江路40-2號,25.0623809,121.434859
原品手作飲料舖,1.6,10,冰品飲料店,新北市三重區龍濱路20巷6號,25.0676487,121.5027276
淡水舊鎮50年代枝仔冰,4.2,403,冰品飲料店,新北市淡水區淡金路二段270-1號,25.1885242,121.4471664
料杯杯BOBOLIAO微風北車店,4.1,262,冰品飲料店,台北市中正區北平西路3號2樓,25.0473866,121.5167338
芋見幸福大甲芋頭牛奶(三重福德店),4.9,26,冰品飲料店,新北市三重區信義街82號,25.0653305,121.5017357
蓋斯茶中和永安站,5.0,175,冰品飲料店,新北市中和區中安街18號,25.0031781,121.5133512
DrinkStore水雲朵台北復興店,4.7,163,冰品飲料店,台北市中山區復興北路154-1號,25.0530117,121.5437952
泰桑哩SonnyChaThai樂華店（每週二公休）,4.2,241,冰品飲料店,新北市永和區永平路181號,25.0092694,121.5101503
茂長里,0.0,0,252新北市三芝區,沒有地址,25.2509781,121.5227266
茂長里,3.5,4,,新北市三芝區,25.253184,121.519329
新北市三芝區茂長里辦公處,0.0,0,地方政府機構,新北市三芝區芝柏路37 路號,25.255972,121.5116048
茂長,0.0,0,公車站,新北市三芝區,25.255153,121.515426
錫板里,0.0,0,252新北市三芝區,沒有地址,25.2418201,121.4941738
七盞茶 三重三民店,4.8,79,冰品飲料店,新北市三重區三民街110號1號,25.0633568,121.4850948
CoCo都可 三民店,4.2,148,冰品飲料店,新北市三重區三民街89號,25.063173,121.4855933
黑波堂 三重中華店,4.6,51,冰品飲料店,新北市三重區中華路117號,25.0635935,121.4836767
日月手作茶,5.0,3,冰品飲料店,新北市三重區忠孝路三段40巷50號,25.065847,121.483096
麻古茶坊三重中華店,4.0,215,冰品飲料店,新北市三重區中華路97號,25.0631662,121.4836687
紅茶洋行-三重國隆2店,5.0,94,冰品飲料店,新北市三重區三民街319號,25.069004,121.4776437
好了啦紅茶冰三重中華店,3.5,4,冰品飲料店,新北市三重區中華路104號,25.0634266,121.4833296
My嘟蘭手工綠豆沙牛乳 三重三民店,4.7,7,冰品飲料店,新北市三重區三民街287號,25.0685591,121.4788743
李記紅茶冰三重中正北店,4.4,22,冰品飲料店,新北市三重區中正北路244號,25.0679614,121.4816155
小茶齋-三重店,4.1,198,冰品飲料店,新北市三重區自強路一段216號,25.0665673,121.4941791
COMEBUY_三重中華店,4.0,138,冰品飲料店,新北市三重區中華路110號,25.063557,121.483311
豆佳香の濃豆乳 (豆花),4.9,432,冰品飲料店,新北市三重區新北大道一段82號,25.0616747,121.4862335
皇爵-三重商工店,4.1,133,冰品飲料店,新北市三重區忠孝路二段150號,25.0681408,121.4825321
果拾鮮果茶,4.5,117,冰品飲料店,新北市三重區重新路四段10-1號,25.0579308,121.4890127
鮮茶道(三重自強店),4.0,86,冰品飲料店,新北市三重區自強路一段274號,25.0678294,121.4920615
賞茶,4.0,34,冰品飲料店,新北市三重區忠孝路三段26號,25.0670471,121.4815522
李記紅茶冰-三重集美店（原中正南店）,5.0,22,冰品飲料店,新北市三重區集美街126巷5號,25.053445,121.4893736
Baroness小黑糖 雲端,4.2,515,冰品飲料店,新北市三重區新北大道ㄧ段57巷1樓號,25.0607358,121.4858278
CoCo都可 三重自強店,4.1,136,冰品飲料店,新北市三重區自強路一段250號,25.067316,121.492584
我想做愛 玉,4.5,183,冰品飲料店,新北市三重區重安街57號,25.0563132,121.4918638
"萬金紅茶冰 (01/15 - 02/21寒假休息中, 02/22開始營業, 有任何更新請關注FB粉絲專頁)",3.8,643,冰品飲料店,新北市三重區中正南路75號,25.0589761,121.494105
交心茶,4.4,86,冰品飲料店,新北市三重區集美街184號,25.0534977,121.490538
喫點冰 / 三重冰店 / 三重豆花 / 芒果冰 / 燒仙草,4.6,71,冰品飲料店,新北市三重區洛陽街23號1樓,25.0632801,121.4827173
茶詠春-三重自強店,4.0,36,冰品飲料店,新北市三重區自強路一段194號,25.0662299,121.494732
TEATOP第一味 三重大智店,4.4,76,冰品飲料店,新北市三重區大智街61號,25.0679526,121.4926354
MOK米歐克三重店,4.8,132,冰品飲料店,新北市三重區中正南路2號1樓,25.0607328,121.4934458
千千杯甜品（黑糖刨冰｜雪花冰｜甜湯｜傳統豆花）,4.8,128,冰品飲料店,新北市三重區重陽路一段101號,25.0595389,121.4869944
毒水製茶｜珍珠奶茶｜手搖飲料專賣店,5.0,45,冰品飲料店,新北市三重區環河南路221巷27號,25.052812,121.4913685
武林茶三重集美店,4.2,52,冰品飲料店,新北市三重區集美街161號,25.053387,121.4908528
CoCo都可 集美店,3.8,258,冰品飲料店,新北市三重區集美街208號,25.054221,121.491145
50嵐 中正北店,3.9,433,冰品飲料店,新北市三重區中正北路157號,25.0676882,121.482372
喫茶趣ToGo(三重店),0.0,0,冰品飲料店,新北市三重區重新路二段15之2號,25.062551,121.4984016
茶聚CHAGE三重信義店｜香片領導品牌,4.8,130,冰品飲料店,新北市三重區信義西街50號,25.064559,121.498104
Good Drink讚豆綠豆冰沙三重大智店,4.8,15,冰品飲料店,新北市三重區大仁街62號,25.0650737,121.4922754
花好月圓 茶飲專賣-三重自強店,4.9,222,冰品飲料店,新北市三重區自強路一段95號,25.0664186,121.4959195
滿上-仙草愛玉茶飲專賣店-正義北店,4.4,118,冰品飲料店,新北市三重區正義北路231號1樓,25.0690676,121.4960269
好了啦紅茶冰-三重車路頭,4.9,15,冰品飲料店,新北市三重區車路頭街50號,25.0721624,121.4838146
鶴玥茶坊,4.8,35,冰品飲料店,新北市三重區中正北路256號,25.0681206,121.4813597
麻古茶坊三重正義店,4.0,192,冰品飲料店,新北市三重區正義北路61號,25.064415,121.497399
得正#三重正義計劃 Oolong Tea Project,3.9,220,冰品飲料店,新北市三重區正義北路46號,25.0636445,121.4972927
都渴以 三重店,4.6,48,冰品飲料店,新北市三重區文化北路226巷49號,25.0691258,121.4964408
茶詠春-創始店（三重中正北店）,4.7,365,冰品飲料店,新北市三重區中正北路189-1號,25.0696736,121.4773844
金茶伍手作飲品-三重車路頭門市 woo cha tea shop,4.9,422,冰品飲料店,新北市三重區車路頭街99號,25.0745059,121.4846201
清心福全三重重陽店-珍珠奶茶手搖飲料專賣店,3.3,134,冰品飲料店,新北市三重區重陽路一段71號,25.058788,121.486902
進發家-三重三和店,3.7,125,冰品飲料店,新北市三重區三和路三段32號,25.070546,121.4962337
清心福全三重自強店-珍珠奶茶手搖飲料專賣店,3.8,90,冰品飲料店,新北市三重區自強路一段314號,25.0684778,121.4910977
貞茶社,5.0,31,冰品飲料店,新北市三重區信義街50號隔壁,25.0652024,121.5009461
紅茶洋行-三重國隆店,4.7,76,冰品飲料店,新北市三重區國隆路16號,25.0639905,121.4929275
62茶亭（三重店）,4.9,159,冰品飲料店,新北市三重區文化北路244號,25.0697731,121.4973473
COMEBUY_三重大同店,3.6,158,冰品飲料店,新北市三重區大同北路42號,25.0628124,121.4951365
零下21°C 綿綿冰,4.4,925,冰品飲料店,新北市三重區重新路四段106號,25.0567129,121.4873572
50嵐 重新店,3.8,204,冰品飲料店,新北市三重區重新路三段5號,25.0616888,121.4953704
黑丸嫩仙草 三重重新店,4.7,12,冰品飲料店,新北市三重區重新路四段244巷50號,25.0538551,121.4882003
好了啦紅茶冰三重大仁店,2.9,14,冰品飲料店,新北市三重區大仁街58號,25.0650128,121.4921911
山頂潑 Mountain Pour,4.9,843,冰品飲料店,新北市三重區捷運路19巷4弄2號,25.05642,121.4850958
微堂well done 三重店,4.9,165,冰品飲料店,新北市三重區車路頭街176號,25.077,121.4836897
米茶meetea(三和店),4.3,66,冰品飲料店,新北市三重區三和路二段95號,25.0685116,121.4995745
三和古早味鮮奶茶•MilkTea,5.0,70,冰品飲料店,新北市三重區中央北路74號三和夜市,25.0663508,121.5002456
桃鳳湯,3.8,6,冰品飲料店,新北市三重區三陽路11-1號,25.0588877,121.4860931
源陞紅茶,4.7,67,冰品飲料店,新北市三重區車路頭街116號,25.075129,121.4841499
CoCo都可 三重中正北店,4.2,206,冰品飲料店,新北市三重區中正北路362號,25.0694624,121.4771702
COMEBUY_三重自強,4.0,28,冰品飲料店,新北市三重區自強路三段17號,25.0722645,121.4870682
水月手工冰棒,4.7,143,冰品飲料店,新北市三重區力行路一段179巷8-2號,25.0700447,121.4848481
龜記茗品 正義北店,4.2,206,冰品飲料店,新北市三重區正義北路12號,25.0628279,121.4975392
李記紅茶冰-三重文化北店,4.2,38,冰品飲料店,新北市三重區文化北路33-7號,25.0646671,121.4992314
冬瓜幫,4.5,53,冰品飲料店,新北市三重區公園街17號,25.0729409,121.4991904
紅茶洋行-三重三和店,3.8,13,冰品飲料店,新北市三重區三和路四段7號,25.0741898,121.4914861
天一青草茶,4.5,110,冰品飲料店,新北市三重區自強路一段29號,25.0678291,121.4981957
COMEBUY力行店,3.6,146,冰品飲料店,新北市三重區車路頭街167號,25.0775085,121.4837213
虎您嘎飲 回甘茶品手搖飲 現炸手擀饅頭 手炒黑糖,4.6,32,冰品飲料店,新北市中寮街31號中段右側 1樓,25.0588751,121.49254
紅茶洋行 三重永福店,4.8,20,冰品飲料店,新北市三重區永福街175-1號,25.0754942,121.4787742
一手私藏世界紅茶 三重三和店,4.2,153,冰品飲料店,新北市三重區三和路二段16-1號,25.067202,121.500655
清心福全三重大同北店-珍珠奶茶手搖飲料專賣店,3.5,64,冰品飲料店,新北市三重區大同北路53號,25.0632336,121.495293
米家冰品,4.3,192,冰品飲料店,新北市三重區正義北路278－1號,25.0690833,121.4956628
清心福全三重集美店-珍珠奶茶手搖飲料專賣店,3.8,89,珍珠奶茶,新北市三重區集美街136號,25.0532024,121.489421
清水糖,4.3,322,冰品飲料店,新北市三重區文化北路31之1號,25.0640766,121.4994638
泡泡茶冷熱飲雞排專賣店,4.6,23,冰品飲料店,新北市三重區介壽路39巷78號,25.0704251,121.5004625
林心堂青草茶,0.0,0,冰品飲料店,新北市三重區大仁街35號1樓,25.0653046,121.492922
清心福全三重力行店-珍珠奶茶手搖飲料專賣店,4.1,93,冰品飲料店,新北市三重區力行路二段119號,25.0764585,121.4829458
50嵐 正義店,3.7,243,冰品飲料店,新北市三重區正義北路251號,25.0696346,121.4958072
順星站,4.5,19,冰品飲料店,新北市三重區三和路四段20巷124號,25.0730151,121.4881036
50嵐三重文化店,3.5,177,冰品飲料店,新北市三重區文化北路61-3號,25.0664063,121.4986898
可可亞.楊桃汁,4.7,18,冰品飲料店,新北市三重區正義北路2巷,25.0624858,121.4977638
老賴茶棧新北三重店,4.0,94,冰品飲料店,沒有地址,25.082865,121.4922853
"馥御私房手作茶,牛奶,羊奶,奶蓋專賣,黑糖珍珠奶茶、鮮奶茶專賣店,手搖飲,OATLY燕麥奶,焦糖布蕾奶蓋,預約外送,開放加盟中",4.9,1,冰品飲料店,新北市三重區中央北路26號,25.0642994,121.5005795
101飲料專賣店,3.0,14,冰品飲料店,新北市三重區自強路五段,25.080065,121.4918066
趙平米苔目黑糖剉冰,4.4,93,冰品飲料店,新北市三重區大同北路184巷12號,25.0654137,121.4914903
杯杯樂【綠豆沙】專賣店,4.8,81,冰品飲料店,新北市三重區文化北路22-2號,25.0642503,121.4992035
迷客夏Milksha 新北三和店,3.3,332,冰品飲料店,新北市三重區三和路三段18號,25.070236,121.4967069
鮮茶道（三重福隆店）,4.1,74,冰品飲料店,新北市三重區福隆路36號1樓,25.0784022,121.4921607
得正#三重徐匯計劃,3.5,189,冰品飲料店,新北市三重區三和路四段209號,25.0795948,121.4817669
五桐號WooTea 新北三重文化北店,3.0,227,冰品飲料店,新北市三重區文化北路20號,25.0641062,121.4991621
白巷子三重三和店,3.2,149,冰品飲料店,新北市三重區三和路四段229號,25.0798545,121.4812848
零度甜 冰品/豆花/甜湯,4.1,279,冰品飲料店,新北市三重區仁愛街20號,25.0711965,121.4965687
康青龍 三重台北橋店,3.1,95,冰品飲料店,新北市三重區重新路一段106號,25.0632105,121.5009429
喉饑果汁-現打果汁專賣店,4.3,3,冰品飲料店,新北市三重區重陽路三段5巷13號,25.065237,121.491052
KING KONG金剛咖啡茶飲,4.6,125,冰品飲料店,新北市三重區大同南路160號,25.0576245,121.4965488
COMEBUY_三重文化店,3.6,67,冰品飲料店,新北市三重區文化北路156號,25.0673587,121.4981492
康青龍 三重車路頭店,3.5,130,冰品飲料店,新北市三重區車路頭街163號,25.0773578,121.4837151
巷覓豆花,4.9,133,冰品飲料店,新北市三重區萬壽街59號,25.0695873,121.5006769
好晨食三民店,4.3,97,早餐,新北市三重區三民街175巷11號,25.0654439,121.4838947
哪次布喝,3.8,49,珍珠奶茶,新北市三重區仁愛街347號,25.0796846,121.4921647
黑堂甜品專賣店,4.5,234,冰品飲料店,新北市三重區正義南路39號,25.0609112,121.4979651
上宇林三重文化北店,4.5,93,冰品飲料店,新北市三重區文化北路14號1樓,25.0637939,121.499278
糖玄宗黑糖鮮飲 & 瘋碳烤-三重文化北店,3.8,99,冰品飲料店,新北市三重區文化北路20號,25.0641062,121.4991621
清源專業青草工廠直營店,4.4,16,冰品飲料店,新北市三重區國隆路6號,25.0636135,121.4934504
COMEBUY_三重長壽店,4.0,38,冰品飲料店,新北市三重區長壽街23號-2號,25.0678201,121.4995351
鶴茶樓- 鶴頂紅茶商店(三重重新店),3.8,306,珍珠奶茶,新北市三重區重新路一段127號,25.0632476,121.5001266
迷客夏Milksha 新北三重店,3.9,344,冰品飲料店,新北市三重區五華街138號,25.083821,121.491446
三和古早味黑糖剉冰 （無固定公休日 ）,4.9,661,冰品飲料店,新北市三重區中央北路46號,25.064886,121.500649
龍門西瓜汁｜果汁、飲料、冰沙｜20年老店｜三重飲料推薦,4.6,130,冰品飲料店,新北市三重區龍門路132號1 樓,25.0730362,121.4981652
幸福多芋點,4.2,5,無酒精飲料店,新北市三重區三民街309號,25.0690527,121.4781321
七盞茶 三重五華店,4.8,280,冰品飲料店,新北市三重區五華街91號,25.0835402,121.4919316
漿樣子濃い豆乳-三重力行店,4.5,84,冰品飲料店,新北市三重區力行路二段71-1號,25.0751818,121.4824535
五桐號ＷooTea新北三重五華店,4.2,22,冰品飲料店,新北市三重區五華街144號,25.0839265,121.4913188
清心福全三重三和店-珍珠奶茶手搖飲料專賣店,4.0,190,珍珠奶茶,新北市三重區三和路四段197號,25.0793421,121.4822075
一沐日-三重三和店,3.8,71,冰品飲料店,新北市三重區三和路二段81號,25.068257,121.499969
日春木瓜牛奶-龍門店-三重木瓜牛奶|水果飲品|果汁飲品|現打果汁|平價果汁|新鮮果汁,4.4,57,冰品飲料店,新北市三重區龍門路166號1樓,25.0733067,121.4988741
茶詠春-三重光復店,4.7,301,冰品飲料店,新北市三重區光復路一段68巷58號,25.0491698,121.4697967
啜茶,4.1,27,冰品飲料店,新北市三重區光復路一段68巷30號1樓,25.0491721,121.4707568
粉紅泡泡飲品甜點專賣店,4.8,151,冰品飲料店,新北市三重區重新路五段568號,25.0456759,121.4699456
讚豆綠豆冰沙-三重光復店（目前只接外送）,5.0,10,冰品飲料店,新北市三重區光復路一段68巷29號,25.0493978,121.4700545
光復古早味黑砂糖剉冰,3.9,29,冰品飲料店,新北市三重區光復路一段68巷32號,25.049158,121.4707285
好了啦-三重重新店,0.0,0,冰品飲料店,新北市三重區重新路四段244巷50號,25.0537797,121.4881897
茶境 Gala 極匠一店,0.0,0,冰品飲料店,新北市三重區疏洪十六路1號,25.0506287,121.4822696
玖荳茶飲&甜點,5.0,7,冰品飲料店,新北市三重區成功路106-3號,25.0514987,121.4872907
小冰箱冷飲,5.0,2,冰品飲料店,新北市三重區重新路四段61號1樓,25.0573558,121.4875087
清心福全三重中興店-珍珠奶茶手搖飲料專賣店,4.0,114,無酒精飲料店,新北市三重區中正北路413號,25.0723767,121.4709021
鮮萃 現泡茶專門店／（熱飲）薑母茶 桂圓紅棗茶／仙草鮮奶凍,4.3,12,冰品飲料店,新北市三重區電信街128-1號,25.0580259,121.4945833
李記紅茶冰-三重永福店,3.8,36,冰品飲料店,新北市三重區永福街217號,25.0744116,121.4800798
美白羊肉爐,0.0,0,冰品飲料店,新北市三重區捷運路39號,25.0560733,121.4842068
